n:finalit50 dfo z2:180.0 z1:1404.0 data:pos,"[1.00015379 1.00007982 0.99859966 1.00092479 1.00088053 0.99617369
 1.00154614 1.00338181 0.99844803 1.00372492 1.00476936 0.99222926
 0.99840158 1.00467527 0.99917829 1.00359665 0.99062127 0.99072457
 1.02703037 0.99944138 0.97983025 0.97409437 1.00259558 1.03384007
 0.99921768 1.01254679 1.01017985 0.98184149 0.98214006 1.01970411
 0.9755834  0.9883519  1.03704365 0.97052511]","[0.0018852  0.00303238 0.00299856 0.00539964 0.00443182 0.00637933
 0.00821752 0.00758753 0.01249188 0.01135095 0.00993256 0.01140795
 0.01198369 0.01349008 0.01772048 0.0150352  0.02054935 0.02692817
 0.0151632  0.02076767 0.0240672  0.02222487 0.03047538 0.02998052
 0.03320558 0.03257973 0.03189428 0.04277839 0.04606898 0.04529952
 0.04810756 0.04110046 0.04998649 0.05562406]","[6794.9206275  6000.08716191 5222.89428671 4531.27681027 3903.83987662
 3352.51658455 2967.07285267 2666.07126948 2428.23024243 2285.83085769
 2140.40020214 1952.83332875 1797.95975334 1642.16645117 1469.76140576
 1317.72593577 1160.15318895 1035.36893654  957.99485532  830.46478834
  726.01235981  649.89935865  608.27409216  571.65955337  501.78328561
  458.59264356  410.79440062  357.98996288  323.30589013  304.75551032
  266.75297798  249.83622812  244.11908449  213.97231682]","[57.83392347 40.88496153 38.65177037 35.93485191 41.03327537 45.30502658
 53.86513637 36.43051726 27.67172805 30.60616689 34.79008796 29.86284579
 27.71988728 32.86142238 26.87915595 20.90874848 21.11462575 33.70385281
 22.62730254 21.53687283 18.24816403 15.91540702 21.80115291 14.55687889
 18.90033023 11.74220612 15.48003023 15.06725147 16.1958372  14.16798737
 12.91265682 10.53387973 12.82702718 10.81414444]"
n:finalit5 dfo z2:180.0 z1:1404.0 data:pos,"[1.00029179 1.00007222 0.99870414 1.00088314 1.00074033 0.99619201
 1.00116005 1.00294604 0.99823563 1.00280432 1.00369712 0.99193253
 0.99871321 1.0046371  0.99872479 1.00353096 0.99086202 0.99088205
 1.02677839 0.99994259 0.98125364 0.97549788 1.00281784 1.03316079
 0.99885932 1.01251305 1.01158224 0.9839655  0.98521276 1.02340283
 0.97968603 0.99274113 1.04005726 0.96779545]","[0.00222337 0.00341438 0.00329921 0.00510656 0.00339441 0.0056609
 0.00723985 0.00665345 0.00822944 0.01131769 0.01164044 0.01569262
 0.01472804 0.01856249 0.01642202 0.01894616 0.02264144 0.01876809
 0.02164523 0.02926397 0.03196468 0.02917418 0.02691687 0.02406371
 0.04061285 0.0297365  0.03856395 0.03505793 0.03628679 0.0519954
 0.04100811 0.04979804 0.05243864 0.054023  ]","[6774.21652126 6002.49082132 5215.41055393 4538.03426253 3910.57657412
 3352.1515703  2974.23885264 2669.80346725 2426.77739456 2291.68715039
 2146.98090171 1952.59540372 1795.0525166  1641.39824498 1469.95808565
 1318.56272573 1160.16891903 1035.4055956   958.80852913  829.33785867
  724.23469112  648.53344452  608.43685711  572.91931703  502.79868601
  459.22438415  410.68221577  357.4619305   322.01578688  303.63282911
  265.61440932  248.84651039  243.53385881  214.85754252]","[68.818416   46.69077777 48.37642599 34.18997872 47.8101909  33.49517444
 39.99579571 35.38247594 39.46822388 39.81351733 34.305888   42.8138085
 40.952203   32.74751032 23.46503877 26.68998867 23.0992818  22.68683976
 24.13909601 19.1580788  27.55713877 19.63658672 17.31535471 16.84594852
 19.94272826 16.60026921 17.4129046  16.57756036 13.24165512 14.80520908
 11.19523323 11.82009991 13.1953885  11.34735257]"
n:it5samp10 dfo z2:180.0 z1:1404.0 data:pos,"[1.00019266 1.00006662 0.99874714 1.00096475 1.0009736  0.99621631
 1.00114106 1.00296738 0.99802812 1.0031913  1.00431998 0.99237089
 0.99889243 1.00511749 0.9991835  1.00302938 0.9898326  0.99010425
 1.02603614 0.99885165 0.97908113 0.97408817 1.00350696 1.03541563
 1.00057925 1.01303547 1.01057909 0.98058404 0.98096199 1.02025036
 0.97823279 0.99109864 1.04210055 0.97533036]","[0.00323719 0.00327324 0.00326837 0.00343989 0.0057068  0.00773872
 0.0076955  0.00365473 0.01049222 0.01137161 0.00826307 0.01021442
 0.01614492 0.00872207 0.01617548 0.01786846 0.01942091 0.02556435
 0.02455216 0.03830002 0.01911855 0.01419198 0.03383712 0.03111155
 0.0328622  0.03194305 0.03019505 0.04336981 0.03126913 0.0383473
 0.05126223 0.04978603 0.04880303 0.03424851]","[6794.70694259 6000.84383453 5211.0942364  4532.18977684 3901.21639674
 3350.57802575 2973.43653415 2669.29910981 2431.0769589  2289.51189434
 2143.25446425 1949.94860878 1794.80089738 1639.17169797 1469.02423278
 1320.52169315 1162.64463803 1037.1233813   960.03762017  831.12425829
  726.19840354  649.45243093  607.69866545  571.01440119  500.93901389
  458.40949137  410.60289357  358.87796614  323.4131818   304.46212369
  266.2711839   249.46175044  243.21489791  213.16024455]","[33.38684248 49.07888842 50.31012918 47.20733117 30.1963503  30.26810457
 49.33778226 38.79520581 38.11860624 33.018859   34.85568209 40.46765106
 40.99975104 43.70574116 33.88116796 18.65775583 29.67023749 32.90759048
 32.20488567 23.80994206 19.18675584 19.8541359  29.94105965 16.5095469
 18.78468623 19.46816391 13.874609   14.58566368 10.40744435  9.89209284
 12.1572351  13.81018701  8.61546369 12.31309393]"
n:it10samp10 dfo z2:180.0 z1:1404.0 data:pos,"[1.0002055  1.00004289 0.99865362 1.00088399 1.00089835 0.99621329
 1.00134812 1.00309325 0.9983178  1.00359723 1.00437172 0.99224849
 0.99898215 1.0052037  0.99928944 1.0033973  0.99022611 0.98950476
 1.02610936 0.99951609 0.98059069 0.97497188 1.0037704  1.03583711
 1.00131426 1.01469767 1.01162287 0.9827577  0.98221844 1.01801198
 0.97336468 0.98699743 1.03675784 0.96836338]","[0.00283798 0.00400991 0.00634946 0.00431874 0.00335374 0.00754286
 0.00846982 0.00744616 0.00609054 0.00871916 0.00907153 0.00870264
 0.01476135 0.01256418 0.02382287 0.02214684 0.01973197 0.02200703
 0.02812505 0.02307672 0.01826202 0.02503075 0.03585853 0.05366615
 0.04225194 0.04182649 0.04086805 0.03808309 0.03565687 0.03745117
 0.04795712 0.03764813 0.05987221 0.04156749]","[6792.26838061 6006.47152775 5220.18017538 4537.09421532 3903.35380875
 3352.04499186 2969.33593061 2666.91565517 2425.04917064 2283.28775131
 2141.2263002  1950.04141917 1794.21177384 1639.11895737 1468.96746299
 1318.9758156  1160.60292836 1037.45447205  960.10192842  830.1633799
  725.55162703  649.98506842  608.49445216  572.02515833  501.31675118
  458.20666757  410.59820514  357.85927663  322.78462144  304.80543533
  267.4839782   250.42461218  244.74650473  215.16348366]","[60.58689667 44.58254628 36.83516964 24.95602194 25.50198635 42.88035962
 45.40436681 32.91622144 27.60983048 16.86556262 41.3327958  42.91017041
 28.14255802 29.38088974 27.78002047 41.6009665  21.21801241 25.19227488
 27.7226109  27.39910756 21.18620034 23.52956681 18.09528699 24.44916934
 17.42898042 16.68370315 14.93758991 16.75767623 11.46535781 12.07915871
 15.04649742 13.8402833  10.87026805 13.69227695]"
n:it30samp10 dfo z2:180.0 z1:1404.0 data:pos,"[1.00016293 1.00005029 0.9985962  1.00096303 1.00090161 0.99610475
 1.00138167 1.00324943 0.9983555  1.00374637 1.0048713  0.99287873
 0.99885901 1.00478409 0.99934412 1.0034106  0.99091796 0.99129103
 1.02824514 1.00112717 0.98108456 0.97579926 1.00321611 1.03378478
 0.99823168 1.01224953 1.00920599 0.98074038 0.97929365 1.01597211
 0.97297443 0.98591531 1.03454292 0.9681932 ]","[0.00234555 0.00261098 0.00596514 0.00384896 0.00625926 0.00922958
 0.00792625 0.00620876 0.00865978 0.00799366 0.00786563 0.01617955
 0.01314668 0.0187937  0.02213636 0.01501599 0.02729786 0.0263211
 0.01796425 0.02665293 0.03263187 0.0465259  0.02675741 0.02753938
 0.02382429 0.04511212 0.02048333 0.04605136 0.03381689 0.05520993
 0.05379274 0.04649875 0.04018624 0.04889289]","[6800.0084844  6002.39010819 5225.2612855  4534.28986252 3906.29848303
 3355.38839715 2967.76025683 2661.53839019 2423.52309833 2280.43873763
 2137.44096546 1948.31375168 1796.9050975  1642.92297221 1469.16957424
 1318.584369   1159.65965709 1034.50897318  956.68196952  828.81082156
  725.80255436  649.74507398  608.30615376  571.95932422  501.98535227
  458.95339652  411.16510176  359.03150572  324.24931741  306.22207755
  267.96025428  250.826856    244.78799405  214.82583835]","[68.17341794 35.06844847 66.7717208  26.65961024 40.50067707 37.55672511
 27.35098964 21.46497737 35.43773599 37.23962676 42.56975318 36.82506419
 29.29190225 28.90891001 30.48265471 34.94557521 26.20364472 22.78675866
 23.44575452 13.67712377 33.62603265 27.19563412 17.35254741 14.80796402
 16.72021066 14.79729178 14.52100996 18.69150332 11.24032654 16.7932211
  9.33609137  9.40029685 10.22310758 12.82166903]"
n:it50samp10 dfo z2:180.0 z1:1404.0 data:pos,"[1.00018939 1.00007178 0.99858362 1.00087669 1.00084903 0.99620517
 1.00156856 1.00335441 0.99821219 1.00353246 1.00451478 0.99202802
 0.99869001 1.00499246 0.99930926 1.00373413 0.99071112 0.99054259
 1.02713225 0.99957717 0.98040004 0.97451799 1.00282475 1.03410858
 0.99856287 1.01175182 1.00916767 0.9815767  0.98164218 1.01958257
 0.97598665 0.99000409 1.03786689 0.97015726]","[0.00224023 0.00266572 0.00336775 0.0034365  0.00329857 0.00733889
 0.00652329 0.01020892 0.0091631  0.00505919 0.00918604 0.00683447
 0.01495826 0.01609938 0.01686652 0.01884849 0.01790078 0.01995465
 0.02920408 0.0271309  0.02393602 0.02184261 0.02475763 0.03023667
 0.02331142 0.03599897 0.03790508 0.04771097 0.03859279 0.03511267
 0.03667666 0.04667236 0.03764848 0.0527978 ]","[6790.23844817 5998.52667215 5222.34876353 4538.51082928 3908.48813787
 3356.22192234 2966.60553376 2663.99690682 2427.6414525  2285.05602845
 2141.79259528 1951.54424989 1796.02964058 1641.48890917 1468.76570022
 1317.10478679 1158.7224415  1035.500374    958.60653249  830.39979903
  725.8272633   649.586601    608.57250943  572.28998947  502.04896319
  459.26128639  411.48636375  358.31458859  322.87817257  304.04388424
  266.08250843  249.35348421  244.0649774   214.78213842]","[50.52537811 22.3859262  53.02389138 50.67891747 26.50023021 42.00038675
 48.46398122 34.27466978 36.71687121 21.83843121 23.60629892 30.37266219
 28.05408144 27.72954615 32.25023115 35.40247125 23.79752159 17.89973132
 30.45345829 23.65294638 21.50828258 16.34331201 19.64005417 20.43593388
 16.31132882 17.90534866 19.36032462 17.67666497 14.87586497 14.19454553
 13.58895864  9.9226171   9.61055057 11.98032999]"
n:it100samp10 dfo z2:180.0 z1:1404.0 data:pos,"[1.00016376 1.00004374 0.99865553 1.00089004 1.00086828 0.99626928
 1.0015964  1.00330625 0.99851341 1.0035708  1.00444101 0.99207017
 0.99837529 1.00498015 0.9993669  1.00344476 0.9906947  0.99120284
 1.02744406 1.00046344 0.98056671 0.97397658 1.00180062 1.03277769
 0.99788857 1.01230517 1.01065212 0.98229928 0.98270769 1.01999666
 0.97591896 0.98834711 1.035928   0.96800896]","[0.0026339  0.0049005  0.00558028 0.00300136 0.00490596 0.00885154
 0.00410162 0.00745241 0.00790912 0.01018648 0.01007061 0.01237688
 0.01947013 0.01426641 0.01769507 0.01888858 0.02189041 0.0294179
 0.01970059 0.02579155 0.0270011  0.02567119 0.02714722 0.03102722
 0.02772576 0.03614326 0.0406028  0.05437706 0.04033832 0.0392976
 0.02845269 0.03024935 0.05912066 0.04078173]","[6799.41494525 6008.82122822 5219.70616014 4535.07761041 3903.35386005
 3349.63252534 2964.66631863 2664.48619883 2423.23287849 2284.0063794
 2140.5754012  1951.05039016 1797.67630009 1640.33512774 1468.36724332
 1318.80262583 1160.32083625 1035.33840317  958.28084092  829.29837351
  725.53435766  650.32349131  609.35173703  573.16808324  503.18741938
  459.6626616   411.37131121  358.73339284  322.95675576  304.39839913
  266.36774559  249.67066589  244.50450195  214.68881859]","[45.55206135 41.58406854 43.51952635 50.59258524 34.48720522 34.74066399
 32.0020245  27.5482934  24.71318053 31.09648939 28.84223094 35.43458195
 28.1302196  28.83026954 24.07458126 37.12105242 20.4846667  31.02157004
 17.97496263 23.84058364 21.72865781 22.9098051  15.77959089 22.26736683
 22.21772772 16.64185907 17.97788646 21.23803905 10.43448932 10.96250798
 11.78540334  9.79649028 14.80416326 11.91689988]"
n:last dfo z2:180.0 z1:1008.0 data:pos,"[1.00024091 0.99999092 0.99858117 1.00080058 1.00080143 0.99638124
 1.00158263 1.0036184  0.9989702  1.00311282 1.00355596 0.99178697
 0.99849929 1.00448617 0.99895829 1.00377661 0.9915329  0.99106323
 1.0274263  1.00192546 0.98648778 0.98268191 1.0086772 ]","[0.00241734 0.0024183  0.00451528 0.00460893 0.00528832 0.00623447
 0.00743785 0.00978815 0.01291254 0.01112711 0.01381851 0.01300619
 0.01675229 0.01919083 0.02025763 0.01635144 0.01466036 0.02264962
 0.02579156 0.02079379 0.02664843 0.0274481  0.03078885]","[6786.47099119 6007.79204688 5226.52849329 4542.79751394 3909.10323119
 3348.67756498 2964.40460726 2661.14850105 2420.24143662 2284.20881356
 2145.83121004 1952.60143624 1795.82244753 1640.86302467 1471.75316703
 1318.85560316 1157.80003522 1033.90477419  957.69917417  828.17774938
  720.33347243  643.00386991  605.43942638]","[47.6910322  49.55290742 38.10980791 46.22103529 46.22700182 43.6497343
 33.1733088  27.40482957 40.68375994 32.62988199 33.95241312 26.54933167
 36.49100285 20.71402301 30.04602721 28.29933342 29.77479429 26.84142406
 24.83281334 26.89504126 24.40137108 19.46600088 17.24137132]"
n:last dfo z2:180.0 z1:1224.0 data:pos,"[1.00018454 1.00001339 0.99860619 1.00085282 1.00084135 0.99634405
 1.00155357 1.00357218 0.99871767 1.00336906 1.00414491 0.99215368
 0.99872375 1.00446551 0.99866214 1.0029743  0.99052904 0.9904684
 1.02715466 1.00088618 0.98194405 0.9758386  1.0031817  1.03368333
 1.00020911 1.01470045 1.01145136 0.9803817  0.97297746]","[0.00194858 0.00203595 0.00221032 0.00297229 0.00507993 0.00758543
 0.0074691  0.00993314 0.00792865 0.00953726 0.01299716 0.01294126
 0.01389325 0.01585554 0.01623154 0.01246823 0.02233145 0.01878485
 0.01979182 0.02513139 0.02755089 0.02534669 0.03187171 0.03156034
 0.03099556 0.04705053 0.03892947 0.04591061 0.05114835]","[6796.87319913 6010.10016704 5219.86424066 4538.0079575  3905.07761636
 3349.67725839 2966.16813288 2660.01404964 2420.94128421 2284.6556719
 2143.61622571 1951.48375712 1795.44709255 1642.61051146 1470.40118417
 1319.73274641 1160.63040264 1036.09464499  958.30109024  828.48631979
  724.05636472  648.543267    608.30824177  572.53199803  501.60869617
  458.40721339  410.96403858  359.54533409  327.22227739]","[59.72788496 42.67498296 36.64535578 40.40549234 47.23534609 37.58361329
 31.17385778 34.00274384 41.04915664 38.26774987 34.72565189 39.34312853
 31.8433361  21.98571536 32.20484298 26.32202149 28.84662389 17.02186823
 21.13277498 18.90403181 24.80313785 18.20076893 20.68505554 23.17649759
 17.76185431 19.23599594 15.60996804 14.4867981  19.36730061]"
n:last dfo z2:180.0 z1:1404.0 data:pos,"[1.00016683 1.0000922  0.99863632 1.00090371 1.00079096 0.99614344
 1.00142605 1.00329058 0.99825489 1.00375421 1.00491773 0.9926492
 0.99890004 1.00461127 0.99890089 1.00315263 0.99058139 0.99058325
 1.02720608 0.9992121  0.97994308 0.97460539 1.0036583  1.03478694
 1.00012865 1.01327668 1.01093367 0.98288694 0.98334505 1.02042173
 0.9760609  0.98698065 1.03298512 0.96139546]","[0.00197752 0.00284259 0.00394692 0.00344637 0.00602862 0.00838717
 0.00777924 0.00990742 0.01075135 0.00861982 0.01350034 0.01467973
 0.01457941 0.01769798 0.01622806 0.01463797 0.01603249 0.02053801
 0.02829667 0.02058406 0.02539329 0.0248957  0.02742126 0.03419971
 0.03476831 0.03402764 0.04103827 0.04819401 0.03871185 0.0391448
 0.04675181 0.03320493 0.06207799 0.05960854]","[6800.70603188 5997.91326914 5219.16558647 4533.15886881 3907.92818546
 3354.80078485 2969.00836151 2664.40608287 2426.86647682 2282.25948378
 2137.57880061 1948.18513897 1794.1301122  1641.7763976  1469.71849512
 1320.19716944 1161.7077429  1037.26219737  959.29001841  830.71544102
  726.00868537  649.52969053  607.66208194  571.57904924  501.35801707
  458.45044152  410.75992468  358.03401457  322.61854206  304.33843484
  266.71756425  250.21475865  245.29760152  216.41042264]","[58.47399023 53.75010448 47.74872665 36.13535992 44.7598922  51.24327695
 34.34972865 34.13673969 35.89705669 33.90968014 29.92294754 38.87532784
 24.85427486 35.14066929 31.1216543  26.1824715  25.42638264 18.02199698
 25.37763361 16.78455793 18.68944864 17.3686248  23.40547653 26.24170544
 15.83214289 18.12311601 13.6262601  15.34584265 14.05139893 13.34319946
 11.22315087 10.50759131 12.81051581 12.71146538]"
n:last dfo z2:108.0 z1:1224.0 data:pos,"[1.00002925 0.99979224 1.00035122 1.00007914 0.99865591 1.00091859
 1.00085104 0.99637782 1.00160098 1.00363601 0.99875169 1.0030213
 1.00377997 0.9919262  0.99874012 1.00469381 0.99911508 1.00360646
 0.99075597 0.99037819 1.02608544 0.99996585 0.98224311 0.97676527
 1.00418622 1.03468543 0.9999094  1.01301266 1.00968293 0.97790086
 0.96906051]","[0.0015527  0.00230911 0.00188392 0.00171886 0.00351429 0.00499226
 0.00511673 0.00600005 0.00591598 0.00809941 0.01061791 0.01049784
 0.01264756 0.01293232 0.01756881 0.01298431 0.01572908 0.01992876
 0.01918211 0.02565523 0.01613944 0.01933997 0.02240758 0.02374546
 0.02565106 0.0420537  0.03233783 0.02939046 0.04413399 0.04907532
 0.04391943]","[8636.76469517 7604.70286983 6764.94018138 6005.74354447 5219.88733489
 4539.40757613 3904.55989783 3347.64306713 2966.53820436 2660.44217883
 2421.63169218 2286.57664998 2145.60441829 1952.71352034 1794.90169234
 1640.35435811 1467.80770439 1317.53256043 1159.89806201 1037.00410194
  958.8334391   828.24113764  723.46876023  648.28244713  608.53058148
  573.14582216  502.10861008  458.79880424  411.3961515   360.08225847
  328.38246288]","[57.4480017  52.76181896 42.3182138  45.02407678 37.5528801  36.07780557
 50.57683807 37.89454773 32.00415419 37.92207176 45.01424591 28.99977367
 32.22621093 36.78958201 37.78293051 33.45504284 25.23281355 32.67237895
 31.69344706 29.87144111 27.34219977 17.74660869 15.00634919 16.96095614
 20.64776827 23.83983775 12.19678451 11.66395371 19.06285217 15.13198969
 10.67333521]"
n:last dfo z2:180.0 z1:1008.0 data:neg,"[0.9997212  1.00007345 0.9994122  1.00036108 1.00028528 1.00436958
 0.99880295 0.99964964 1.00016319 0.99974649 0.99688339 0.98994242
 1.00764202 0.99741798 1.00184817 0.9839796  0.9947402  1.01519826
 1.01725362 1.00528595 0.98782661 1.00187379 0.99720709]","[0.002657   0.00273578 0.00478129 0.00495738 0.00514113 0.00600608
 0.00707618 0.00945668 0.01222375 0.01106042 0.0135488  0.0132414
 0.01747369 0.02029315 0.02133799 0.01684828 0.0160912  0.02361895
 0.02498503 0.02112123 0.02646008 0.02873782 0.03052267]","[6602.93505149 5937.11927976 5352.31982409 4846.55574082 4428.91983226
 4102.84879001 3753.83506708 3422.70698142 3062.9780386  2685.8738966
 2308.23611134 1968.80622279 1735.62229187 1503.36521749 1342.53817425
 1189.92236179 1100.53194493 1034.41933148  950.26097771  852.66130948
  751.53033628  683.51720332  613.01906541]","[57.8708476  52.04070181 37.64577874 44.08270211 49.85491787 47.092971
 42.03683251 31.34517474 45.47563817 37.50907093 35.39772525 24.72766416
 35.14670086 18.4628975  26.67245043 25.35450454 26.45275713 25.14710296
 23.46019167 26.24535928 25.84716799 20.5723665  18.25225981]"
n:last dfo z2:180.0 z1:1224.0 data:neg,"[0.99963283 1.00004276 0.99945221 1.00034249 1.00023747 1.00447152
 0.99898216 1.00012735 1.00063409 1.00022028 0.99713386 0.98982042
 1.00707678 0.99641365 1.00096844 0.98342022 0.99439756 1.01471207
 1.01690596 1.00489778 0.98521138 0.99847278 0.99563683 1.02293107
 0.99725267 0.9672771  1.010557   1.00436006 1.0100029 ]","[0.00220893 0.00232814 0.00240693 0.0030452  0.00532573 0.00712046
 0.00710441 0.00922631 0.00722707 0.00902784 0.01309134 0.01323343
 0.01488365 0.01762642 0.018005   0.01262495 0.02476217 0.02051499
 0.02023973 0.02265774 0.02497391 0.02715145 0.02981708 0.03274804
 0.03146156 0.04644564 0.03950878 0.04820084 0.04811946]","[6617.14506253 5939.75143044 5348.91968213 4846.33750876 4430.89716081
 4099.05267065 3747.71235118 3413.2580795  3059.31709222 2682.47146526
 2305.56987914 1967.50055431 1737.57364261 1507.29809606 1345.12853731
 1192.27051267 1101.86031963 1035.33378926  951.29083857  854.3853068
  755.40903134  687.19439189  613.79285767  563.50228798  490.57609193
  426.95604329  402.97382318  363.89687329  333.80434473]","[58.17887973 43.3826064  38.51054265 41.53232363 48.55787533 39.75268311
 33.50408553 38.55320499 52.91810401 41.47607054 38.3206885  36.73543888
 26.9005307  24.68151173 29.02623267 24.0103577  29.13711047 19.71665532
 21.85485997 18.38990788 23.80507598 19.08056789 19.46953557 20.91697379
 15.74492035 18.66639792 14.90401    15.32736028 18.33871886]"
n:last dfo z2:180.0 z1:1404.0 data:neg,"[0.99961265 1.00004149 0.99943629 1.00034153 1.0003216  1.00462574
 0.9992075  1.00036873 1.00079042 1.00022783 0.99683732 0.98933643
 1.00656205 0.99576956 1.00044223 0.98308029 0.99397742 1.01513952
 1.01743721 1.00538449 0.9861189  0.99905735 0.99576119 1.02210416
 0.99556085 0.96368985 1.00609472 0.9992152  1.00398917 1.00615381
 1.02671113 0.98898534 1.05762006 0.93021239]","[0.00222908 0.00316297 0.00413617 0.00363808 0.00609275 0.00779698
 0.00724527 0.00957368 0.01023506 0.00882632 0.01320034 0.01553475
 0.01516915 0.017648   0.01839879 0.01539533 0.01782397 0.0219803
 0.02543701 0.0200558  0.02402809 0.02659708 0.02595518 0.0350151
 0.03673152 0.03324871 0.04033422 0.04976379 0.0374857  0.03485279
 0.04758448 0.0326541  0.06445066 0.05967573]","[6620.26012495 5939.98170132 5352.54062173 4848.56071111 4426.45181046
 4092.61414415 3743.99844388 3410.11461338 3054.99310232 2682.17179674
 2307.91671926 1971.26607851 1738.9098603  1508.60742367 1345.20135589
 1191.17646454 1101.36938873 1034.97694889  950.53433142  853.46384478
  754.51717222  686.93360166  614.32522284  564.97434243  492.64455731
  429.01123623  404.98633148  366.02236235  336.04552021  307.59475069
  285.74035171  250.37591181  242.53176414  193.97404274]","[58.1342577  48.41732618 38.04124014 37.77818324 48.50084098 51.71857617
 44.50848524 39.17597167 36.33158338 41.84009201 36.61233574 39.00573015
 24.58500208 29.61227264 32.85360301 25.09100076 26.77726833 19.67925495
 24.5769665  18.53036809 18.52905016 18.22990949 22.1433728  25.96932064
 15.14487543 19.12777583 13.3742715  15.68728342 14.16664205 12.5476761
 11.60869162 10.44680976 13.39210806 13.069497  ]"
n:it5samp10 dfo z2:180.0 z1:1620.0 data:pos,"[1.00014507 1.00010506 0.99862723 1.00100352 1.00090235 0.99600708
 1.00109331 1.00268353 0.99789221 1.00357432 1.00477345 0.99301711
 0.99933479 1.00498456 0.99987757 1.00420215 0.99025816 0.99032286
 1.02795114 1.00143619 0.98152889 0.97642426 1.00771801 1.04004184
 1.00484354 1.01858853 1.01473534 0.98337991 0.98274001 1.02061199
 0.97805056 0.99519296 1.05099393 0.9897098  0.99176076 0.96380035
 1.04494166 0.93162105 0.94197582 0.93294276]","[0.00171077 0.00321431 0.00353787 0.0038345  0.00328135 0.00570373
 0.00614057 0.0069636  0.00859014 0.00991057 0.00954801 0.01367313
 0.01251696 0.0184954  0.02292443 0.01742571 0.02252325 0.02249012
 0.01285276 0.04308832 0.0282952  0.01430414 0.04128691 0.03646959
 0.04319542 0.02599582 0.03600709 0.03272719 0.03480569 0.04491467
 0.03980254 0.05150724 0.07137109 0.03294343 0.05187742 0.04955005
 0.07697834 0.0733146  0.07319298 0.08915513]","[6804.12089613 6001.75992746 5222.05434731 4528.43250079 3902.03099587
 3354.52654103 2972.90352157 2672.31589201 2429.68993107 2284.14951726
 2138.57873699 1945.37445604 1791.91050548 1640.65190888 1467.83294267
 1317.92585993 1162.4672239  1037.32949939  957.60579973  828.6345327
  724.13289781  647.30189047  604.59014838  568.54224279  499.26207301
  456.11878264  409.52213559  358.05692417  323.16954313  304.5570257
  266.18130238  248.27413244  241.41512935  209.9146749   194.40551179
  174.86292915  177.21979796  148.85745547  143.20393639  135.50474463]","[59.07113443 36.28701213 44.0452602  38.06417935 33.67577876 31.14237896
 35.9404133  29.79638575 37.0394771  40.34900123 31.03959166 19.44900021
 26.75997461 30.90102442 26.02886737 24.83105491 32.91340746 25.98893684
 26.78133089 32.03758042 29.31370311 26.69101086 19.58995874 23.94403769
 18.75981433 16.77885817 15.02155074 14.48478326 13.685618   14.32141803
 11.93555063 13.89969813 15.18981701  6.51486203  9.58779932  7.09042132
 10.77371583 10.45785965  9.83560002 11.76601533]"
n:it10samp10 dfo z2:180.0 z1:1620.0 data:pos,"[1.00012381 1.0000655  0.99861561 1.00091146 1.00089234 0.99614569
 1.00142652 1.00315977 0.99814959 1.0040626  1.0055532  0.99332584
 0.99960511 1.00582378 0.99964522 1.00359458 0.99050253 0.99006045
 1.02665914 0.99812065 0.97784827 0.97205335 1.00145151 1.03506945
 1.00051792 1.01366403 1.00939933 0.97921906 0.97806275 1.0159524
 0.97451724 0.99212672 1.04987047 0.99261404 0.99696599 0.97117144
 1.05933697 0.95247254 0.97659668 0.97917452]","[0.00208654 0.00379626 0.0031896  0.00378371 0.00395055 0.00547783
 0.01025029 0.00711546 0.00856727 0.01192624 0.01003866 0.01207511
 0.01141831 0.01879348 0.01534736 0.0152078  0.0208339  0.0186351
 0.03719907 0.01724801 0.01679307 0.0220016  0.03155177 0.04180558
 0.01971248 0.03854012 0.03411869 0.03033259 0.03739397 0.03931213
 0.05459495 0.04455721 0.05731001 0.05245071 0.04180682 0.04194429
 0.05053986 0.03619874 0.07133155 0.04843014]","[6808.22830762 6003.72778268 5224.41191169 4532.62233133 3902.39370991
 3353.14879214 2969.07410032 2666.08629949 2427.57051569 2280.63631404
 2132.68988974 1944.34385168 1791.74692546 1637.42759539 1466.57714831
 1318.28612662 1161.49141093 1036.47211283  959.5056009   831.84524548
  727.76322641  651.55036608  609.15543497  571.71273913  501.13911823
  458.43865969  411.47447362  359.31242813  325.07953564  306.25816333
  267.87346521  249.35737685  241.61676628  209.40007553  193.28237226
  173.72084323  175.05920474  145.79726633  139.32265488  130.35200543]","[34.11515531 49.41684511 32.81155169 27.1765942  43.6827376  29.52496847
 52.78036823 36.06094229 38.9557492  39.711283   32.81221576 22.11098125
 33.10415184 38.28349484 28.88672215 26.70628362 27.69721891 20.66077428
 29.79844835 22.03478798 17.62226979 21.32455592 22.44565748 19.31262205
 11.83486166 15.10556136 12.8015969   8.76599256 18.89051046  7.57375298
 14.07449714 13.03769807 13.61129595 11.34248674  7.78449983 10.65738198
 10.68128783  6.56197123 13.44449045  8.75293108]"
